file_id,original_filename,sheet_name,column_or_sheet,flag,metric,semantic_type,total_rows,phase4_action
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,required_documents,MULTIVALUE_COLUMN,ratio=0.711,FREE_TEXT,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,factory_requirements,MULTIVALUE_COLUMN,ratio=0.422,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,infrastructure_requirements,MULTIVALUE_COLUMN,ratio=0.711,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,process_controls,MULTIVALUE_COLUMN,ratio=0.822,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,testing,MULTIVALUE_COLUMN,ratio=0.889,FREE_TEXT,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,inspection,MULTIVALUE_COLUMN,ratio=0.444,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,surveillance,MULTIVALUE_COLUMN,ratio=0.422,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,forms,MULTIVALUE_COLUMN,ratio=0.356,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,timelines,MULTIVALUE_COLUMN,ratio=0.333,UNCLASSIFIED_STRING,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,eligibility,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,application_procedure,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,required_documents,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,factory_requirements,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,infrastructure_requirements,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,process_controls,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,quality_control,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,testing,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,inspection,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,laboratory_testing,MULTIVALUE_COLUMN,ratio=1.0,LAB_CAPABILITY,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,licence_or_CoC_grant,MULTIVALUE_COLUMN,ratio=0.861,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,surveillance,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,renewal,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,scope_extension,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,retesting,MULTIVALUE_COLUMN,ratio=0.861,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,fees,MULTIVALUE_COLUMN,ratio=1.0,FEE,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,forms,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F031,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,timeliness,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,36,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,test_name,MULTIVALUE_COLUMN,ratio=0.978,TEST_NAME,45,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F033,bis_circulars (1).csv,bis_circulars (1),circular_number,EMPTY_COLUMN,0/160 populated,EMPTY_COLUMN,160,Carry as NULL with missing_reason=NOT_PRESENT_IN_SOURCE; do not drop (schema evidence).
F033,bis_circulars (1).csv,bis_circulars (1),related_IS,MULTIVALUE_COLUMN,ratio=0.611,IS_RELATIONSHIP,160,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F033,bis_circulars (1).csv,bis_circulars (1),implementation_instructions,MULTIVALUE_COLUMN,ratio=0.928,DESCRIPTIVE_TEXT,160,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F034,bis_gazette_notification.csv,bis_gazette_notification,__unnamed_3,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,1798,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F035,bis_laboratories.csv,bis_laboratories,lab_name,MULTIVALUE_COLUMN,ratio=0.745,LAB_IDENTITY,431,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F035,bis_laboratories.csv,bis_laboratories,address,MULTIVALUE_COLUMN,ratio=1.0,ADDRESS,431,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F035,bis_laboratories.csv,bis_laboratories,contact_details,MULTIVALUE_COLUMN,ratio=1.0,CONTACT,431,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F035,bis_laboratories.csv,bis_laboratories,accreditation_validity,HIGH_PLACEHOLDER_COLUMN,15.5% placeholder (67/431),DATE,431,Convert placeholder cells to NULL + missing_reason; keep the 364 informative values.
F035,bis_laboratories.csv,bis_laboratories,accreditation_validity,MULTIVALUE_COLUMN,ratio=1.0,DATE,431,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F035,bis_laboratories.csv,bis_laboratories,tested_IS_numbers,MULTIVALUE_COLUMN,ratio=0.995,IS_RELATIONSHIP,431,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F036,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),answer,MULTIVALUE_COLUMN,ratio=0.929,FAQ_ANSWER,28,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F037,bis_product_certifications.csv,bis_product_certifications,applicability,MULTIVALUE_COLUMN,ratio=0.972,DESCRIPTIVE_TEXT,71,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F037,bis_product_certifications.csv,bis_product_certifications,application_procedure,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,71,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F037,bis_product_certifications.csv,bis_product_certifications,fee_structure,MULTIVALUE_COLUMN,ratio=0.938,FEE,71,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F037,bis_product_certifications.csv,bis_product_certifications,inspection_testing_norm,MULTIVALUE_COLUMN,ratio=0.985,FREE_TEXT,71,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F038,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,address,MULTIVALUE_COLUMN,ratio=1.0,ADDRESS,1658,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,address,MULTIVALUE_COLUMN,ratio=1.0,ADDRESS,722,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,scope,FULLY_PLACEHOLDER_COLUMN,722/722 placeholder,DESCRIPTIVE_TEXT,722,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F040,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,name_address_raw,MULTIVALUE_COLUMN,ratio=1.0,ADDRESS,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F040,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,variety_brand_raw,MULTIVALUE_COLUMN,ratio=0.635,PRODUCT_NAME,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F041,output__extraction_log.csv,output__extraction_log,notes,MULTIVALUE_COLUMN,ratio=0.917,DESCRIPTIVE_TEXT,12,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F044,output__source_inventory.csv,output__source_inventory,bytes,HIGH_PLACEHOLDER_COLUMN,41.3% placeholder (19/46),PROVENANCE_META,46,Convert placeholder cells to NULL + missing_reason; keep the 27 informative values.
F044,output__source_inventory.csv,output__source_inventory,last_modified,HIGH_PLACEHOLDER_COLUMN,45.7% placeholder (21/46),UNCLASSIFIED_STRING,46,Convert placeholder cells to NULL + missing_reason; keep the 25 informative values.
F044,output__source_inventory.csv,output__source_inventory,last_modified,MULTIVALUE_COLUMN,ratio=1.0,UNCLASSIFIED_STRING,46,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F044,output__source_inventory.csv,output__source_inventory,sha256,HIGH_PLACEHOLDER_COLUMN,45.7% placeholder (21/46),CONTENT_HASH,46,Convert placeholder cells to NULL + missing_reason; keep the 25 informative values.
F044,output__source_inventory.csv,output__source_inventory,canonical_document_id,HIGH_PLACEHOLDER_COLUMN,41.3% placeholder (19/46),PRIMARY_KEY_ID,46,Convert placeholder cells to NULL + missing_reason; keep the 27 informative values.
F044,output__source_inventory.csv,output__source_inventory,notes,HIGH_PLACEHOLDER_COLUMN,17.4% placeholder (8/46),DESCRIPTIVE_TEXT,46,Convert placeholder cells to NULL + missing_reason; keep the 38 informative values.
F044,output__source_inventory.csv,output__source_inventory,notes,MULTIVALUE_COLUMN,ratio=0.868,DESCRIPTIVE_TEXT,46,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,factory,MULTIVALUE_COLUMN,ratio=0.898,ADDRESS,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,product,MULTIVALUE_COLUMN,ratio=0.653,PRODUCT_NAME,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,eligibility,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,machinery_requirements,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,testing_facilities,MULTIVALUE_COLUMN,ratio=1.0,LAB_CAPABILITY,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,competent_personnel,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,AIR,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,application_requirements,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F045,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,fees,MULTIVALUE_COLUMN,ratio=1.0,FEE,3135,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,IS_number,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,IS_NUMBER,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,product,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,PRODUCT_NAME,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,scheme,MULTIVALUE_COLUMN,ratio=1.0,SCHEME_NAME,22,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,QCO,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,QCO_REFERENCE,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,version,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,EMPTY_COLUMN,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,date,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,DATE,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,effective_date,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,EFFECTIVE_DATE,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,local_file,FULLY_PLACEHOLDER_COLUMN,22/22 placeholder,EMPTY_COLUMN,22,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F046,output__topic19_official_documents.csv,output__topic19_official_documents,license/access_restriction,MULTIVALUE_COLUMN,ratio=1.0,FREE_TEXT,22,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F047,output__topic20_provenance.csv,output__topic20_provenance,field_value,MULTIVALUE_COLUMN,ratio=0.623,FREE_TEXT,44154,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F047,output__topic20_provenance.csv,output__topic20_provenance,document_id,HIGH_PLACEHOLDER_COLUMN,99.4% placeholder (43890/44154),PRIMARY_KEY_ID,44154,Convert placeholder cells to NULL + missing_reason; keep the 264 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,document_title,HIGH_PLACEHOLDER_COLUMN,99.4% placeholder (43890/44154),TITLE,44154,Convert placeholder cells to NULL + missing_reason; keep the 264 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,page,FULLY_PLACEHOLDER_COLUMN,44154/44154 placeholder,DOC_LOCATOR,44154,Zero informative values. Convert every cell to NULL + missing_reason=PLACEHOLDER_IN_SOURCE; never emit 'N/A'.
F047,output__topic20_provenance.csv,output__topic20_provenance,clause,HIGH_PLACEHOLDER_COLUMN,92.9% placeholder (41019/44154),DOC_LOCATOR,44154,Convert placeholder cells to NULL + missing_reason; keep the 3135 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,version,HIGH_PLACEHOLDER_COLUMN,92.9% placeholder (41019/44154),IS_NUMBER,44154,Convert placeholder cells to NULL + missing_reason; keep the 3135 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,effective_date,HIGH_PLACEHOLDER_COLUMN,36.1% placeholder (15939/44154),EFFECTIVE_DATE,44154,Convert placeholder cells to NULL + missing_reason; keep the 28215 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,effective_date,MULTIVALUE_COLUMN,ratio=0.777,EFFECTIVE_DATE,44154,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F047,output__topic20_provenance.csv,output__topic20_provenance,document_hash,HIGH_PLACEHOLDER_COLUMN,99.5% placeholder (43914/44154),CONTENT_HASH,44154,Convert placeholder cells to NULL + missing_reason; keep the 240 informative values.
F047,output__topic20_provenance.csv,output__topic20_provenance,evidence_text,MULTIVALUE_COLUMN,ratio=0.553,PROVENANCE_META,44154,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F048,output__unresolved_records.csv,output__unresolved_records,reason,MULTIVALUE_COLUMN,ratio=0.864,MISSING_REASON,22,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F048,output__unresolved_records.csv,output__unresolved_records,attempted_source_URL,HIGH_PLACEHOLDER_COLUMN,13.6% placeholder (3/22),URL,22,Convert placeholder cells to NULL + missing_reason; keep the 19 informative values.
F048,output__unresolved_records.csv,output__unresolved_records,resolution_needed,MULTIVALUE_COLUMN,ratio=0.545,MISSING_REASON,22,Explode into a 90_RELATIONSHIPS child table; do NOT keep as a comma-separated cell.
F034,bis_gazette_notification.csv,bis_gazette_notification,(whole sheet),STRUCTURAL_REPAIR_REQUIRED,RAGGED_ROWS_WIDER_THAN_HEADER,,1798,Re-apply the recorded in-memory repair (pad ragged rows) on ingest; source file stays untouched.
F034,bis_gazette_notification.csv,bis_gazette_notification,(whole sheet),INTERNAL_DUPLICATE_ROWS,862 of 1798 rows repeat,,1798,Phase 2 must classify these as EXACT_DUPLICATE vs RELATED_RECORD before any de-duplication.
F038,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,(whole sheet),STRUCTURAL_REPAIR_REQUIRED,SINGLE_LINE_ESCAPED_CSV,,1658,"Re-apply the recorded in-memory repair (strip_outer_quotes+unescape(\"" ,\n)) on ingest; source file stays untouched."
F039,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,(whole sheet),STRUCTURAL_REPAIR_REQUIRED,SINGLE_LINE_ESCAPED_CSV,,722,"Re-apply the recorded in-memory repair (strip_outer_quotes+unescape(\"" ,\n)) on ingest; source file stays untouched."
