duplicate_row_group,file_id,original_filename,sheet_name,occurrences,source_rows_1based,redundant_copies,normalized_key_preview,duplicate_type,phase4_action
8ad0d2d34fdcf45d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,92; 991,1,"{""id"": ""76"", ""related_is"": ""is 432 : \u092d\u093e\u0917 2 : 1982"", ""title"": ""\u0915\u0902\u0915\u094d\u0930\u0940\u091f \u0938\u0941\u0926\u0943\u0922\u093c\u0940\u0915\u0930\u0923 \u0939\u0947\u0924\u0941 \u092e\u093e\u0907\u0932\u094d\u0921 \u0938\u094d\u091f\u0940\u0932 \u090f\u0935\u0902 \u092e\u0927\u094d\u092f\u092e \u0924\u0928\u094d\u092f \u0907\u0938\u094d\u092a\u093e\u0924 \u091b\u0921\u",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
d4536859de5fa426,F034,bis_gazette_notification.csv,bis_gazette_notification,2,93; 992,1,"{""id"": ""77"", ""related_is"": ""is 513 (\u092d\u093e\u0917 1): 2016"", ""title"": ""\u0915\u094b\u0932\u094d\u0921 \u0930\u093f\u0921\u094d\u092f\u0942\u0938\u094d\u0921 \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u0936\u0940\u091f \u090f\u0935\u0902 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2013 \u092d\u093e\u0917 1 : \u0915\u094b\u0932\u094d\u0921 \u092b\u0949\u0930\u094d\u09",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
3a9e379d9da54ae8,F034,bis_gazette_notification.csv,bis_gazette_notification,2,94; 993,1,"{""id"": ""78"", ""related_is"": ""is 513 (\u092d\u093e\u0917 2): 2016"", ""title"": ""\u0915\u094b\u0932\u094d\u0921 \u0930\u093f\u0921\u094d\u092f\u0942\u0938\u094d\u0921 \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u0936\u0940\u091f \u090f\u0935\u0902 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2013 \u092d\u093e\u0917 2 : \u0909\u091a\u094d\u091a \u0924\u0928\u094d\u092f \u090f\u0",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
08342095542147cf,F034,bis_gazette_notification.csv,bis_gazette_notification,2,95; 994,1,"{""id"": ""79"", ""related_is"": ""is 1079:2017"", ""title"": ""\u0939\u0949\u091f \u0930\u094b\u0932\u094d\u0921 \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u0936\u0940\u091f, \u092a\u094d\u0932\u0947\u091f \u090f\u0935\u0902 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2013 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
5c210dbb4653ee92,F034,bis_gazette_notification.csv,bis_gazette_notification,2,96; 995,1,"{""id"": ""80"", ""related_is"": ""is 1875:1992"", ""title"": ""\u092b\u094b\u0930\u094d\u091c\u093f\u0902\u0917 \u0939\u0947\u0924\u0941 \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u092c\u093f\u0932\u0947\u091f, \u092c\u094d\u0932\u0942\u092e, \u0938\u094d\u0932\u0948\u092c \u090f\u0935\u0902 \u091b\u0921\u093c\u0947\u0902"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
8084b4087a18adea,F034,bis_gazette_notification.csv,bis_gazette_notification,2,97; 996,1,"{""id"": ""81"", ""related_is"": ""is 2879:1998"", ""title"": ""\u092e\u0947\u091f\u0932 \u0906\u0930\u094d\u0915 \u0935\u0947\u0932\u094d\u0921\u093f\u0902\u0917 \u0907\u0932\u0947\u0915\u094d\u091f\u094d\u0930\u094b\u0921 \u0939\u0947\u0924\u0941 \u092e\u093e\u0907\u0932\u094d\u0921 \u0938\u094d\u091f\u0940\u0932"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
316b1d48dbdfa32d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,98; 997,1,"{""id"": ""82"", ""related_is"": ""is 3502:2009"", ""title"": ""\u0907\u0938\u094d\u092a\u093e\u0924 \u091a\u0947\u0915\u0930\u0921 \u092a\u094d\u0932\u0947\u091f\u0947\u0902"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
f02e500fe168ccae,F034,bis_gazette_notification.csv,bis_gazette_notification,2,99; 998,1,"{""id"": ""83"", ""related_is"": ""is 5872:1990"", ""title"": ""\u0915\u094b\u0932\u094d\u0921 \u0930\u094b\u0932\u094d\u0921 \u0907\u0938\u094d\u092a\u093e\u0924 \u0938\u094d\u091f\u094d\u0930\u093f\u092a (\u092c\u0949\u0915\u094d\u0938 \u0938\u094d\u091f\u094d\u0930\u0948\u092a\u093f\u0902\u0917)"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
f22db4f48abf25fe,F034,bis_gazette_notification.csv,bis_gazette_notification,2,100; 999,1,"{""id"": ""84"", ""related_is"": ""is 5986:2017"", ""title"": ""\u092b\u0949\u0930\u094d\u092e\u093f\u0902\u0917 \u090f\u0935\u0902 \u092b\u094d\u0932\u0948\u0928\u094d\u091c\u093f\u0902\u0917 \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u0939\u0949\u091f \u0930\u094b\u0932\u094d\u0921 \u0907\u0938\u094d\u092a\u093e\u0924 \u0936\u0940\u091f, \u092a\u094d\u0932\u0947\u091f ",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
71c1a561ce86d93d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,101; 1000,1,"{""id"": ""85"", ""related_is"": ""is 6240:2008"", ""title"": ""\u0928\u093f\u092e\u094d\u0928 \u0926\u093e\u092c \u0926\u094d\u0930\u0935\u0940\u0915\u0930\u0923\u0940\u092f \u0917\u0948\u0938 \u0938\u093f\u0932\u0947\u0902\u0921\u0930\u094b\u0902 \u0915\u0947 \u0928\u093f\u0930\u094d\u092e\u093e\u0923 \u0939\u0947\u0924\u0941 6 \u092e\u093f\u092e\u0940 \u0924\u0915 \u0915\u0940 \u0939\u0949\u091f \u0930\u0",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
8f5d2ebefd76886b,F034,bis_gazette_notification.csv,bis_gazette_notification,2,102; 1001,1,"{""id"": ""86"", ""related_is"": ""is 7283:1992"", ""title"": ""\u0907\u0902\u091c\u0940\u0928\u093f\u092f\u0930\u093f\u0902\u0917 \u0905\u0928\u0941\u092a\u094d\u0930\u092f\u094b\u0917\u094b\u0902 \u0939\u0947\u0924\u0941 \u092c\u094d\u0930\u093e\u0907\u091f \u092c\u093e\u0930 \u090f\u0935\u0902 \u092e\u0936\u0940\u0928\u0940 \u092d\u093e\u0917\u094b\u0902 \u0915\u0947 \u0928\u093f\u0930\u094d\u092e\u093e\u",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
39868b0662e2d12d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,103; 1002,1,"{""id"": ""87"", ""related_is"": ""is 7887:1992"", ""title"": ""\u0938\u093e\u092e\u093e\u0928\u094d\u092f \u0907\u0902\u091c\u0940\u0928\u093f\u092f\u0930\u093f\u0902\u0917 \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u092e\u093e\u0907\u0932\u094d\u0921 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930 \u0930\u0949\u0921"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
e91d636b4ea4f4f4,F034,bis_gazette_notification.csv,bis_gazette_notification,2,104; 1003,1,"{""id"": ""88"", ""related_is"": ""is 10748:2004"", ""title"": ""\u0935\u0947\u0932\u094d\u0921\u0947\u0921 \u091f\u094d\u092f\u0942\u092c \u090f\u0935\u0902 \u092a\u093e\u0907\u092a\u094b\u0902 \u0939\u0947\u0924\u0941 \u0939\u0949\u091f \u0930\u094b\u0932\u094d\u0921 \u0907\u0938\u094d\u092a\u093e\u0924 \u0938\u094d\u091f\u094d\u0930\u093f\u092a"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
3c5ee66a14d55418,F034,bis_gazette_notification.csv,bis_gazette_notification,2,105; 1004,1,"{""id"": ""89"", ""related_is"": ""is 11513:2017"", ""title"": ""\u0915\u094b\u0932\u094d\u0921 \u0930\u094b\u0932\u093f\u0902\u0917 \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u0939\u0949\u091f \u0930\u094b\u0932\u094d\u0921 \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2014 \u0935\u093f\u0928\u093f\u0930",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
86becff8fe1163e5,F034,bis_gazette_notification.csv,bis_gazette_notification,2,106; 1005,1,"{""id"": ""90"", ""related_is"": ""is 15647:2006"", ""title"": ""\u0935\u0947\u0932\u094d\u0921\u0947\u0921 \u091f\u094d\u092f\u0942\u092c \u090f\u0935\u0902 \u092a\u093e\u0907\u092a\u094b\u0902 \u0915\u0947 \u0932\u093f\u090f \u0939\u0949\u091f \u0930\u094b\u0932\u094d\u0921 \u0938\u0902\u0915\u0940\u0930\u094d\u0923 \u091a\u094c\u0921\u093c\u093e\u0908 \u0938\u094d\u091f\u0940\u0932 \u0938\u094d\u091f\u094",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
badf8959e2ff4030,F034,bis_gazette_notification.csv,bis_gazette_notification,2,107; 1006,1,"{""id"": ""91"", ""related_is"": ""is 7904:2017"", ""title"": ""\u0909\u091a\u094d\u091a \u0915\u093e\u0930\u094d\u092c\u0928 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930 \u0930\u0949\u0921 \u2014 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
5f565edffbca9a49,F034,bis_gazette_notification.csv,bis_gazette_notification,2,108; 1007,1,"{""id"": ""92"", ""related_is"": ""is 14246:2013"", ""title"": ""\u0928\u093f\u0930\u0902\u0924\u0930 \u092a\u0942\u0930\u094d\u0935-\u092a\u0947\u0902\u091f\u0947\u0921 \u0917\u0948\u0932\u094d\u0935\u0947\u0928\u093e\u0907\u091c\u094d\u0921 \u0938\u094d\u091f\u0940\u0932 \u0936\u0940\u091f \u090f\u0935\u0902 \u0915\u0949\u0907\u0932"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
ba68dceff0baecc0,F034,bis_gazette_notification.csv,bis_gazette_notification,2,109; 1008,1,"{""id"": ""93"", ""related_is"": ""is 15965:2012"", ""title"": ""\u092a\u0942\u0930\u094d\u0935-\u092a\u0947\u0902\u091f\u0947\u0921 \u090f\u0932\u094d\u092f\u0941\u092e\u093f\u0928\u093f\u092f\u092e-\u091c\u093f\u0902\u0915 \u092e\u093f\u0936\u094d\u0930 \u0927\u093e\u0924\u0941 \u0932\u0947\u092a\u093f\u0924 \u0938\u094d\u091f\u0940\u0932 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u090f\u0935\u0902 \u0936",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
e630926712e3433c,F034,bis_gazette_notification.csv,bis_gazette_notification,2,110; 1009,1,"{""id"": ""94"", ""related_is"": ""is 280: 2006"", ""title"": ""\u0938\u093e\u092e\u093e\u0928\u094d\u092f \u0907\u0902\u091c\u0940\u0928\u093f\u092f\u0930\u093f\u0902\u0917 \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u092e\u093e\u0907\u0932\u094d\u0921 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
f6749e7e53b32235,F034,bis_gazette_notification.csv,bis_gazette_notification,2,111; 1010,1,"{""id"": ""95"", ""related_is"": ""is 1835:1976"", ""title"": ""\u0930\u0938\u094d\u0938\u093f\u092f\u094b\u0902 \u0915\u0947 \u0932\u093f\u090f \u0917\u094b\u0932 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
4413368bb203f8db,F034,bis_gazette_notification.csv,bis_gazette_notification,2,112; 1011,1,"{""id"": ""96"", ""related_is"": ""is 3975:1999"", ""title"": ""\u0915\u0947\u092c\u0932 \u0906\u0930\u094d\u092e\u0930\u093f\u0902\u0917 \u0939\u0947\u0924\u0941 \u0928\u093f\u092e\u094d\u0928 \u0915\u093e\u0930\u094d\u092c\u0928 \u0917\u0948\u0932\u094d\u0935\u0947\u0928\u093e\u0907\u091c\u094d\u0921 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930, \u092b\u0949\u0930\u094d\u092e\u094d\u0921 \u0935\",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
419dd8c4155030b2,F034,bis_gazette_notification.csv,bis_gazette_notification,2,113; 1012,1,"{""id"": ""97"", ""related_is"": ""is 4368:1967"", ""title"": ""\u0938\u093e\u092e\u093e\u0928\u094d\u092f \u0907\u0902\u091c\u0940\u0928\u093f\u092f\u0930\u093f\u0902\u0917 \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u092b\u094b\u0930\u094d\u091c\u093f\u0902\u0917 \u0915\u0947 \u0932\u093f\u090f \u092e\u093f\u0936\u094d\u0930 \u0927\u093e\u0924\u0941 \u0938\u094d\u091f\u",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
0416510efd379f14,F034,bis_gazette_notification.csv,bis_gazette_notification,2,114; 1013,1,"{""id"": ""98"", ""related_is"": ""is 4454 (part 1) : 2001"", ""title"": ""\u092f\u093e\u0902\u0924\u094d\u0930\u093f\u0915 \u0938\u094d\u092a\u094d\u0930\u093f\u0902\u0917\u094d\u0938 \u0939\u0947\u0924\u0941 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930 \u092d\u093e\u0917-1: \u0915\u094b\u0932\u094d\u0921 \u0921\u094d\u0930\u0949\u0928 \u0905\u0928\u090f\u0932\u0949\u092f\u0921 \u0938\u094d\u091f",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
899625d58621833e,F034,bis_gazette_notification.csv,bis_gazette_notification,2,115; 1014,1,"{""id"": ""99"", ""related_is"": ""is 4454 (part 2): 2001"", ""title"": ""\u092f\u093e\u0902\u0924\u094d\u0930\u093f\u0915 \u0938\u094d\u092a\u094d\u0930\u093f\u0902\u0917\u094d\u0938 \u0939\u0947\u0924\u0941 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930 \u092d\u093e\u0917-2: \u0911\u092f\u0932 \u0939\u093e\u0930\u094d\u0921\u0928\u094d\u0921 \u090f\u0935\u0902 \u091f\u0947\u092e\u094d\u092a\u0930\",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
e40655d6cc8ff10a,F034,bis_gazette_notification.csv,bis_gazette_notification,2,116; 1015,1,"{""id"": ""100"", ""related_is"": ""is 4824:2006"", ""title"": ""\u091f\u093e\u092f\u0930\u094b\u0902 \u0915\u0947 \u0932\u093f\u090f \u092c\u0940\u0921 \u0935\u093e\u092f\u0930"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
ca0577084f42ebfb,F034,bis_gazette_notification.csv,bis_gazette_notification,2,117; 1016,1,"{""id"": ""101"", ""related_is"": ""is 11169 (part 1): 1984"", ""title"": ""\u0915\u094b\u0932\u094d\u0921 \u0939\u0947\u0921\u093f\u0902\u0917/\u0915\u094b\u0932\u094d\u0921 \u090f\u0915\u094d\u0938\u091f\u094d\u0930\u0942\u091c\u093c\u0928 \u0939\u0947\u0924\u0941 \u0938\u094d\u091f\u0940\u0932 \u092d\u093e\u0917-1: \u0935\u094d\u0930\u0949\u091f \u0915\u093e\u0930\u094d\u092c\u0928 \u090f\u0935\u0902 \u09",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
c6bd782180f977d3,F034,bis_gazette_notification.csv,bis_gazette_notification,2,118; 1017,1,"{""id"": ""102"", ""related_is"": ""is 11587:1986"", ""title"": ""\u0938\u0902\u0930\u091a\u0928\u093e\u0924\u094d\u092e\u0915 \u092e\u094c\u0938\u092e \u092a\u094d\u0930\u0924\u093f\u0930\u094b\u0927\u0940 \u0938\u094d\u091f\u0940\u0932"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
e940b24f1c2fe57d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,119; 1018,1,"{""id"": ""103"", ""related_is"": ""is 15103: 2002"", ""title"": ""\u0905\u0917\u094d\u0928\u093f \u092a\u094d\u0930\u0924\u093f\u0930\u094b\u0927\u0940 \u0938\u094d\u091f\u0940\u0932 \u2014 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
1d2a1384e7d2967f,F034,bis_gazette_notification.csv,bis_gazette_notification,2,120; 1019,1,"{""id"": ""104"", ""related_is"": ""is 15914:2011"", ""title"": ""\u0935\u0947\u0932\u094d\u0921\u0947\u0921 \u0917\u0948\u0938 \u0938\u093f\u0932\u0947\u0902\u0921\u0930 \u0928\u093f\u0930\u094d\u092e\u093e\u0923 \u0939\u0947\u0924\u0941 \u0909\u091a\u094d\u091a \u0924\u0928\u094d\u092f\u0924\u093e \u0936\u0915\u094d\u0924\u093f \u092b\u094d\u0932\u0948\u091f \u0930\u094b\u0932\u094d\u0921 \u0938\u094d\u091",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
c99816fe16db9e4d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,121; 1020,1,"{""id"": ""105"", ""related_is"": ""is 15961:2012"", ""title"": ""\u0939\u0949\u091f \u0921\u093f\u092a \u090f\u0932\u094d\u092f\u0941\u092e\u093f\u0928\u093f\u092f\u092e-\u091c\u093f\u0902\u0915 \u092e\u093f\u0936\u094d\u0930 \u0927\u093e\u0924\u0941 \u0932\u0947\u092a\u093f\u0924 \u0938\u094d\u091f\u0940\u0932 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u090f\u0935\u0902 \u0936\u0940\u091f (\u0938\u093e\u0",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
4f47322456675803,F034,bis_gazette_notification.csv,bis_gazette_notification,2,122; 1021,1,"{""id"": ""106"", ""related_is"": ""is 15962:2012"", ""title"": ""\u0909\u0928\u094d\u0928\u0924 \u092d\u0942\u0915\u0902\u092a\u0940\u092f \u092a\u094d\u0930\u0924\u093f\u0930\u094b\u0927 \u0935\u093e\u0932\u0947 \u092d\u0935\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u0938\u0902\u0930\u091a\u0928\u093e\u0924\u094d\u092e\u0915 \u0938\u094d\u091f\u0940\u0932"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
4af43cca40299921,F034,bis_gazette_notification.csv,bis_gazette_notification,2,123; 1022,1,"{""id"": ""107"", ""related_is"": ""is 6527:1995"", ""title"": ""\u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930 \u0930\u0949\u0921"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
90c92d1ec41d08a7,F034,bis_gazette_notification.csv,bis_gazette_notification,2,124; 1023,1,"{""id"": ""108"", ""related_is"": ""is 6528:1995"", ""title"": ""\u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u0935\u093e\u092f\u0930"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
d18fcb73b7020fed,F034,bis_gazette_notification.csv,bis_gazette_notification,2,125; 1024,1,"{""id"": ""109"", ""related_is"": ""is 6603:2001"", ""title"": ""\u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u092c\u093e\u0930 \u090f\u0935\u0902 \u092b\u094d\u0932\u0948\u091f"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
f807b5bbe454587d,F034,bis_gazette_notification.csv,bis_gazette_notification,2,126; 1025,1,"{""id"": ""110"", ""related_is"": ""is 5522:2014"", ""title"": ""\u092c\u0930\u094d\u0924\u0928\u094b\u0902 \u0939\u0947\u0924\u0941 \u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u0936\u0940\u091f \u090f\u0935\u0902 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2014 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
f8b835ce0dd7c257,F034,bis_gazette_notification.csv,bis_gazette_notification,2,127; 1026,1,"{""id"": ""111"", ""related_is"": ""is 6911:2017"", ""title"": ""\u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u092a\u094d\u0932\u0947\u091f, \u0936\u0940\u091f \u090f\u0935\u0902 \u0938\u094d\u091f\u094d\u0930\u093f\u092a \u2014 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
bf1884674982859b,F034,bis_gazette_notification.csv,bis_gazette_notification,2,128; 1027,1,"{""id"": ""112"", ""related_is"": ""is 15997:2012"", ""title"": ""\u092c\u0930\u094d\u0924\u0928\u094b\u0902 \u090f\u0935\u0902 \u0930\u0938\u094b\u0908 \u0909\u092a\u092f\u094b\u0917 \u0939\u0947\u0924\u0941 \u0928\u093f\u092e\u094d\u0928 \u0928\u093f\u0915\u0932 \u0911\u0938\u094d\u091f\u0947\u0928\u093f\u091f\u093f\u0915 \u0938\u094d\u091f\u0947\u0928\u0932\u0947\u0938 \u0938\u094d\u091f\u0940\u0932 \u093",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
2740d4394040182e,F034,bis_gazette_notification.csv,bis_gazette_notification,2,129; 1028,1,"{""id"": ""113"", ""related_is"": ""is 1110 : 1990"", ""title"": ""\u092b\u0947\u0930\u094b\u0938\u093f\u0932\u093f\u0915\u0949\u0928 \u2014 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
1ce5badead38004a,F034,bis_gazette_notification.csv,bis_gazette_notification,2,130; 1029,1,"{""id"": ""114"", ""related_is"": ""is 4409 : 1973"", ""title"": ""\u092b\u0947\u0930\u094b\u0928\u093f\u0915\u0932 \u0939\u0947\u0924\u0941 \u0935\u093f\u0928\u093f\u0930\u094d\u0926\u0947\u0936"", ""unnamed_3"": """"}",ROW_LEVEL_EXACT_DUPLICATE_NORMALIZED,Keep the first occurrence as canonical; the other 1 are byte-equal after normalisation and carry no unique data. Record all source rows in provenance.
